"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-08_Ganzeboom","en","1321","Manufacturing managers",31,1321
"ISCO-08_Ganzeboom","en","1322","Mining managers",32,1322
"ISCO-08_Ganzeboom","en","1323","Construction managers",33,1323
"ISCO-08_Ganzeboom","en","1324","Supply, distribution and related managers",34,1324
"ISCO-08_Ganzeboom","en","1330","ICT service managers",35,1330
"ISCO-08_Ganzeboom","en","1340","Professional services managers",36,1340
"ISCO-08_Ganzeboom","en","1341","Child care services managers",37,1341
"ISCO-08_Ganzeboom","en","1342","Health services managers",38,1342
"ISCO-08_Ganzeboom","en","1343","Aged care services managers",39,1343
"ISCO-08_Ganzeboom","en","1344","Social welfare managers",40,1344
"ISCO-08_Ganzeboom","en","1345","Education managers",41,1345
"ISCO-08_Ganzeboom","en","1346","Financial and insurance services branch managers",42,1346
"ISCO-08_Ganzeboom","en","1349","Professional services managers nec",43,1349
"ISCO-08_Ganzeboom","en","1400","Hospitality, retail and other services managers",44,1400
"ISCO-08_Ganzeboom","en","1410","Hotel and restaurant managers",45,1410
"ISCO-08_Ganzeboom","en","1411","Hotel managers",46,1411
"ISCO-08_Ganzeboom","en","1412","Restaurant managers",47,1412
"ISCO-08_Ganzeboom","en","1420","Retail and wholesale trade managers",48,1420
"ISCO-08_Ganzeboom","en","1430","Other services managers",49,1430
"ISCO-08_Ganzeboom","en","1431","Sports, recreation and cultural centre managers",50,1431
"ISCO-08_Ganzeboom","en","1439","Services managers nec",51,1439
"ISCO-08_Ganzeboom","en","2000","Professionals",52,2000
"ISCO-08_Ganzeboom","en","2100","Science and engineering professionals",53,2100
"ISCO-08_Ganzeboom","en","2110","Physical and earth science professionals",54,2110
"ISCO-08_Ganzeboom","en","2111","Physicists and astronomers",55,2111
"ISCO-08_Ganzeboom","en","2112","Meteorologists",56,2112
"ISCO-08_Ganzeboom","en","2113","Chemists",57,2113
"ISCO-08_Ganzeboom","en","2114","Geologists and geophysicists",58,2114
"ISCO-08_Ganzeboom","en","2120","Mathematicians, actuaries and statisticians",59,2120
"ISCO-08_Ganzeboom","en","2130","Life science professionals",60,2130
"ISCO-08_Ganzeboom","en","2131","Biologists, botanists, zoologists and related professionals",61,2131
"ISCO-08_Ganzeboom","en","2132","Farming, forestry and fisheries advisers",62,2132
"ISCO-08_Ganzeboom","en","2133","Environmental protection professionals",63,2133
"ISCO-08_Ganzeboom","en","2140","Engineering professionals [excluding electrotechnology]",64,2140
"ISCO-08_Ganzeboom","en","2141","Industrial and production engineers",65,2141
"ISCO-08_Ganzeboom","en","2142","Civil engineers",66,2142
"ISCO-08_Ganzeboom","en","2143","Environmental engineers",67,2143
"ISCO-08_Ganzeboom","en","2144","Mechanical engineers",68,2144
"ISCO-08_Ganzeboom","en","2145","Chemical engineers",69,2145
"ISCO-08_Ganzeboom","en","2146","Mining engineers, metallurgists and related professionals",70,2146
"ISCO-08_Ganzeboom","en","2149","Engineering professionals nec",71,2149
"ISCO-08_Ganzeboom","en","2150","Electrotechnology engineers",72,2150
"ISCO-08_Ganzeboom","en","2151","Electrical engineers",73,2151
"ISCO-08_Ganzeboom","en","2152","Electronics engineers",74,2152
"ISCO-08_Ganzeboom","en","2153","Telecommunications engineers",75,2153
"ISCO-08_Ganzeboom","en","2160","Architects, planners, surveyors and designers",76,2160
"ISCO-08_Ganzeboom","en","2161","Building architects",77,2161
"ISCO-08_Ganzeboom","en","2162","Landscape architects",78,2162
"ISCO-08_Ganzeboom","en","2163","Product and garment designers",79,2163
"ISCO-08_Ganzeboom","en","2164","Town and traffic planners",80,2164
"ISCO-08_Ganzeboom","en","2165","Cartographers and surveyors",81,2165
"ISCO-08_Ganzeboom","en","2166","Graphic and multimedia designers",82,2166
"ISCO-08_Ganzeboom","en","2200","Health professionals",83,2200
"ISCO-08_Ganzeboom","en","2210","Medical doctors",84,2210
"ISCO-08_Ganzeboom","en","2211","Generalist medical practitioners",85,2211
"ISCO-08_Ganzeboom","en","2212","Specialist medical practitioners",86,2212
"ISCO-08_Ganzeboom","en","2220","Nursing and midwifery professionals",87,2220
"ISCO-08_Ganzeboom","en","2221","Nursing professionals",88,2221
"ISCO-08_Ganzeboom","en","2222","Midwifery professionals",89,2222
"ISCO-08_Ganzeboom","en","2230","Traditional and complementary medicine professionals",90,2230
"ISCO-08_Ganzeboom","en","2240","Paramedical practitioners",91,2240
"ISCO-08_Ganzeboom","en","2250","Veterinarians",92,2250
"ISCO-08_Ganzeboom","en","2260","Other health professionals",93,2260
"ISCO-08_Ganzeboom","en","2261","Dentists",94,2261
"ISCO-08_Ganzeboom","en","2262","Pharmacists",95,2262
"ISCO-08_Ganzeboom","en","2263","Environmental & occupational health-hygiene professionals",96,2263
"ISCO-08_Ganzeboom","en","2264","Physiotherapists",97,2264
"ISCO-08_Ganzeboom","en","2265","Dieticians and nutritionists",98,2265
"ISCO-08_Ganzeboom","en","2266","Audiologists and speech therapists",99,2266
"ISCO-08_Ganzeboom","en","2267","Optometrists and ophthalmic opticians",100,2267
"ISCO-08_Ganzeboom","en","2269","Health professionals nec",101,2269
"ISCO-08_Ganzeboom","en","2300","Teaching professionals",102,2300
"ISCO-08_Ganzeboom","en","2310","University and higher education teachers",103,2310
"ISCO-08_Ganzeboom","en","2320","Vocational education teachers",104,2320
"ISCO-08_Ganzeboom","en","2330","Secondary education teachers",105,2330
"ISCO-08_Ganzeboom","en","2340","Primary school and early childhood teachers",106,2340
"ISCO-08_Ganzeboom","en","2341","Primary school teachers",107,2341
"ISCO-08_Ganzeboom","en","2342","Early childhood educators",108,2342
"ISCO-08_Ganzeboom","en","2350","Other teaching professionals",109,2350
"ISCO-08_Ganzeboom","en","2351","Education methods specialists",110,2351
"ISCO-08_Ganzeboom","en","2352","Special needs teachers",111,2352
"ISCO-08_Ganzeboom","en","2353","Other language teachers",112,2353
"ISCO-08_Ganzeboom","en","2354","Other music teachers",113,2354
"ISCO-08_Ganzeboom","en","2355","Other arts teachers",114,2355
"ISCO-08_Ganzeboom","en","2356","Information technology trainers",115,2356
"ISCO-08_Ganzeboom","en","2359","Teaching professionals nec",116,2359
"ISCO-08_Ganzeboom","en","2400","Business and administration professionals",117,2400
"ISCO-08_Ganzeboom","en","2410","Finance professionals",118,2410
"ISCO-08_Ganzeboom","en","2411","Accountants",119,2411
"ISCO-08_Ganzeboom","en","2412","Financial and investment advisers",120,2412
"ISCO-08_Ganzeboom","en","2413","Financial analysts",121,2413
"ISCO-08_Ganzeboom","en","2420","Administration professionals",122,2420
"ISCO-08_Ganzeboom","en","2421","Management and organization analysts",123,2421
"ISCO-08_Ganzeboom","en","2422","Policy administration professionals",124,2422
"ISCO-08_Ganzeboom","en","2423","Personnel and careers professionals",125,2423
"ISCO-08_Ganzeboom","en","2424","Training and staff development professionals",126,2424
"ISCO-08_Ganzeboom","en","2430","Sales, marketing and public relations professionals",127,2430
"ISCO-08_Ganzeboom","en","2431","Advertising and marketing professionals",128,2431
"ISCO-08_Ganzeboom","en","2432","Public relations professionals",129,2432
"ISCO-08_Ganzeboom","en","2433","Technical and medical sales professionals [excluding ICT]",130,2433
"ISCO-08_Ganzeboom","en","2434","ICT sales professionals",131,2434
"ISCO-08_Ganzeboom","en","2500","ICT professionals",132,2500
"ISCO-08_Ganzeboom","en","2510","Software and applications developers and analysts",133,2510
"ISCO-08_Ganzeboom","en","2511","Systems analysts",134,2511
"ISCO-08_Ganzeboom","en","2512","Software developers",135,2512
"ISCO-08_Ganzeboom","en","2513","Web and multimedia developers",136,2513
"ISCO-08_Ganzeboom","en","2514","Applications programmers",137,2514
"ISCO-08_Ganzeboom","en","2519","Software and applications developers and analysts nec",138,2519
"ISCO-08_Ganzeboom","en","2520","Database and network professionals",139,2520
"ISCO-08_Ganzeboom","en","2521","Database designers and administrators",140,2521
"ISCO-08_Ganzeboom","en","2522","Systems administrators",141,2522
"ISCO-08_Ganzeboom","en","2523","Computer network professionals",142,2523
"ISCO-08_Ganzeboom","en","2529","Database and network professionals nec",143,2529
"ISCO-08_Ganzeboom","en","2600","Legal, social and cultural professionals",144,2600
"ISCO-08_Ganzeboom","en","2610","Legal professionals",145,2610
"ISCO-08_Ganzeboom","en","2611","Lawyers",146,2611
"ISCO-08_Ganzeboom","en","2612","Judges",147,2612
"ISCO-08_Ganzeboom","en","2619","Legal professionals nec",148,2619
"ISCO-08_Ganzeboom","en","2620","Librarians, archivists and curators",149,2620
"ISCO-08_Ganzeboom","en","2621","Archivists and curators",150,2621
"ISCO-08_Ganzeboom","en","2622","Librarians and related information professionals",151,2622
"ISCO-08_Ganzeboom","en","2630","Social and religious professionals",152,2630
"ISCO-08_Ganzeboom","en","2631","Economists",153,2631
"ISCO-08_Ganzeboom","en","2632","Sociologists, anthropologists and related professionals",154,2632
"ISCO-08_Ganzeboom","en","2633","Philosophers, historians and political scientists",155,2633
"ISCO-08_Ganzeboom","en","2634","Psychologists",156,2634
"ISCO-08_Ganzeboom","en","2635","Social work and counselling professionals",157,2635
"ISCO-08_Ganzeboom","en","2636","Religious professionals",158,2636
"ISCO-08_Ganzeboom","en","2640","Authors, journalists and linguists",159,2640
"ISCO-08_Ganzeboom","en","2641","Authors and related writers",160,2641
"ISCO-08_Ganzeboom","en","2642","Journalists",161,2642
"ISCO-08_Ganzeboom","en","2643","Translators, interpreters and other linguists",162,2643
"ISCO-08_Ganzeboom","en","2650","Creative and performing artists",163,2650
"ISCO-08_Ganzeboom","en","2651","Visual artists",164,2651
"ISCO-08_Ganzeboom","en","2652","Musicians, singers and composers",165,2652
"ISCO-08_Ganzeboom","en","2653","Dancers and choreographers",166,2653
"ISCO-08_Ganzeboom","en","2654","Film, stage and related directors and producers",167,2654
"ISCO-08_Ganzeboom","en","2655","Actors",168,2655
"ISCO-08_Ganzeboom","en","2656","Announcers on radio, television and other media",169,2656
"ISCO-08_Ganzeboom","en","2659","Creative and performing artists nec",170,2659
"ISCO-08_Ganzeboom","en","3000","Technicians and associate professionals",171,3000
"ISCO-08_Ganzeboom","en","3100","Science and engineering associate professionals",172,3100
"ISCO-08_Ganzeboom","en","3110","Physical and engineering science technicians",173,3110
"ISCO-08_Ganzeboom","en","3111","Chemical and physical science technicians",174,3111
"ISCO-08_Ganzeboom","en","3112","Civil engineering technicians",175,3112
"ISCO-08_Ganzeboom","en","3113","Electrical engineering technicians",176,3113
"ISCO-08_Ganzeboom","en","3114","Electronics engineering technicians",177,3114
"ISCO-08_Ganzeboom","en","3115","Mechanical engineering technicians",178,3115
"ISCO-08_Ganzeboom","en","3116","Chemical engineering technicians",179,3116
"ISCO-08_Ganzeboom","en","3117","Mining and metallurgical technicians",180,3117
"ISCO-08_Ganzeboom","en","3118","Draughtspersons",181,3118
"ISCO-08_Ganzeboom","en","3119","Physical and engineering science technicians nec",182,3119
"ISCO-08_Ganzeboom","en","3120","Mining, manufacturing and construction supervisors",183,3120
"ISCO-08_Ganzeboom","en","3121","Mining supervisors",184,3121
"ISCO-08_Ganzeboom","en","3122","Manufacturing supervisors",185,3122
"ISCO-08_Ganzeboom","en","3123","Construction supervisors",186,3123
"ISCO-08_Ganzeboom","en","3130","Process control technicians",187,3130
"ISCO-08_Ganzeboom","en","3131","Power production plant operators",188,3131
"ISCO-08_Ganzeboom","en","3132","Incinerator and water treatment plant operators",189,3132
"ISCO-08_Ganzeboom","en","3133","Chemical processing plant controllers",190,3133
"ISCO-08_Ganzeboom","en","3134","Petroleum and natural gas refining plant operators",191,3134
"ISCO-08_Ganzeboom","en","3135","Metal production process controllers",192,3135
"ISCO-08_Ganzeboom","en","3139","Process control technicians nec",193,3139
"ISCO-08_Ganzeboom","en","3140","Life science technicians and related associate professionals",194,3140
"ISCO-08_Ganzeboom","en","3141","Life science technicians [excluding medical]",195,3141
"ISCO-08_Ganzeboom","en","3142","Agricultural technicians",196,3142
"ISCO-08_Ganzeboom","en","3143","Forestry technicians",197,3143
"ISCO-08_Ganzeboom","en","3150","Ship and aircraft controllers and technicians",198,3150
"ISCO-08_Ganzeboom","en","3151","Ships engineers",199,3151
"ISCO-08_Ganzeboom","en","3152","Ships deck officers and pilots",200,3152
"ISCO-08_Ganzeboom","en","3153","Aircraft pilots and related associate professionals",201,3153
"ISCO-08_Ganzeboom","en","3154","Air traffic controllers",202,3154
"ISCO-08_Ganzeboom","en","3155","Air traffic safety electronics technicians",203,3155
"ISCO-08_Ganzeboom","en","3200","Health associate professionals",204,3200
"ISCO-08_Ganzeboom","en","3210","Medical and pharmaceutical technicians",205,3210
"ISCO-08_Ganzeboom","en","3211","Medical imaging and therapeutic equipment technicians",206,3211
"ISCO-08_Ganzeboom","en","3212","Medical and pathology laboratory technicians",207,3212
"ISCO-08_Ganzeboom","en","3213","Pharmaceutical technicians and assistants",208,3213
"ISCO-08_Ganzeboom","en","3214","Medical and dental prosthetic technicians",209,3214
"ISCO-08_Ganzeboom","en","3220","Nursing and midwifery associate professionals",210,3220
"ISCO-08_Ganzeboom","en","3221","Nursing associate professionals",211,3221
"ISCO-08_Ganzeboom","en","3222","Midwifery associate professionals",212,3222
"ISCO-08_Ganzeboom","en","3230","Traditional-complementary medicine assoc professionals",213,3230
"ISCO-08_Ganzeboom","en","3240","Veterinary technicians and assistants",214,3240
"ISCO-08_Ganzeboom","en","3250","Other health associate professionals",215,3250
"ISCO-08_Ganzeboom","en","3251","Dental assistants and therapists",216,3251
"ISCO-08_Ganzeboom","en","3252","Medical records and health information technicians",217,3252
"ISCO-08_Ganzeboom","en","3253","Community health workers",218,3253
"ISCO-08_Ganzeboom","en","3254","Dispensing opticians",219,3254
"ISCO-08_Ganzeboom","en","3255","Physiotherapy technicians and assistants",220,3255
"ISCO-08_Ganzeboom","en","3256","Medical assistants",221,3256
"ISCO-08_Ganzeboom","en","3257","Environmental-occupational health inspectors etc",222,3257
"ISCO-08_Ganzeboom","en","3258","Ambulance workers",223,3258
"ISCO-08_Ganzeboom","en","3259","Health associate professionals nec",224,3259
"ISCO-08_Ganzeboom","en","3300","Business and administration associate professionals",225,3300
"ISCO-08_Ganzeboom","en","3310","Financial and mathematical associate professionals",226,3310
"ISCO-08_Ganzeboom","en","3311","Securities and finance dealers and brokers",227,3311
"ISCO-08_Ganzeboom","en","3312","Credit and loans officers",228,3312
"ISCO-08_Ganzeboom","en","3313","Accounting associate professionals",229,3313
"ISCO-08_Ganzeboom","en","3314","Statistical, mathematical ar associate professionals",230,3314
"ISCO-08_Ganzeboom","en","3315","Valuers and loss assessors",231,3315
"ISCO-08_Ganzeboom","en","3320","Sales and purchasing agents and brokers",232,3320
"ISCO-08_Ganzeboom","en","3321","Insurance representatives",233,3321
"ISCO-08_Ganzeboom","en","3322","Commercial sales representatives",234,3322
"ISCO-08_Ganzeboom","en","3323","Buyers",235,3323
"ISCO-08_Ganzeboom","en","3324","Trade brokers",236,3324
"ISCO-08_Ganzeboom","en","3330","Business services agents",237,3330
"ISCO-08_Ganzeboom","en","3331","Clearing and forwarding agents",238,3331
"ISCO-08_Ganzeboom","en","3332","Conference and event planners",239,3332
"ISCO-08_Ganzeboom","en","3333","Employment agents and contractors",240,3333
"ISCO-08_Ganzeboom","en","3334","Real estate agents and property managers",241,3334
"ISCO-08_Ganzeboom","en","3339","Business services agents nec",242,3339
"ISCO-08_Ganzeboom","en","3340","Administrative and specialized secretaries",243,3340
"ISCO-08_Ganzeboom","en","3341","Office supervisors",244,3341
"ISCO-08_Ganzeboom","en","3342","Legal secretaries",245,3342
"ISCO-08_Ganzeboom","en","3343","Administrative and executive secretaries",246,3343
"ISCO-08_Ganzeboom","en","3344","Medical secretaries",247,3344
"ISCO-08_Ganzeboom","en","3350","Regulatory government associate professionals",248,3350
"ISCO-08_Ganzeboom","en","3351","Customs and border inspectors",249,3351
"ISCO-08_Ganzeboom","en","3352","Government tax and excise officials",250,3352
"ISCO-08_Ganzeboom","en","3353","Government social benefits officials",251,3353
"ISCO-08_Ganzeboom","en","3354","Government licensing officials",252,3354
"ISCO-08_Ganzeboom","en","3355","Police inspectors and detectives",253,3355
"ISCO-08_Ganzeboom","en","3359","Regulatory government associate professionals nec",254,3359
"ISCO-08_Ganzeboom","en","3400","Legal, social, cultural and related associate professionals",255,3400
"ISCO-08_Ganzeboom","en","3410","Legal, social and religious associate professionals",256,3410
"ISCO-08_Ganzeboom","en","3411","Legal and related associate professionals",257,3411
"ISCO-08_Ganzeboom","en","3412","Social work associate professionals",258,3412
"ISCO-08_Ganzeboom","en","3413","Religious associate professionals",259,3413
"ISCO-08_Ganzeboom","en","3420","Sports and fitness workers",260,3420
"ISCO-08_Ganzeboom","en","3421","Athletes and sports players",261,3421
"ISCO-08_Ganzeboom","en","3422","Sports coaches, instructors and officials",262,3422
"ISCO-08_Ganzeboom","en","3423","Fitness and recreation instructors and program leaders",263,3423
"ISCO-08_Ganzeboom","en","3430","Artistic, cultural and culinary associate professionals",264,3430
"ISCO-08_Ganzeboom","en","3431","Photographers",265,3431
"ISCO-08_Ganzeboom","en","3432","Interior designers and decorators",266,3432
"ISCO-08_Ganzeboom","en","3433","Gallery, museum and library technicians",267,3433
"ISCO-08_Ganzeboom","en","3434","Chefs",268,3434
"ISCO-08_Ganzeboom","en","3435","Other artistic and cultural associate professionals",269,3435
"ISCO-08_Ganzeboom","en","3500","Information and communications technicians",270,3500
"ISCO-08_Ganzeboom","en","3510","ICT operations and user support technicians",271,3510
"ISCO-08_Ganzeboom","en","3511","ICT operations technicians",272,3511
"ISCO-08_Ganzeboom","en","3512","ICT user support technicians",273,3512
"ISCO-08_Ganzeboom","en","3513","Computer network and systems technicians",274,3513
"ISCO-08_Ganzeboom","en","3514","Web technicians",275,3514
"ISCO-08_Ganzeboom","en","3520","Telecommunications and broadcasting technicians",276,3520
"ISCO-08_Ganzeboom","en","3521","Broadcasting and audio-visual technicians",277,3521
"ISCO-08_Ganzeboom","en","3522","Telecommunications engineering technicians",278,3522
"ISCO-08_Ganzeboom","en","4000","Clerical support workers",279,4000
"ISCO-08_Ganzeboom","en","4100","General and keyboard clerks",280,4100
"ISCO-08_Ganzeboom","en","4110","General office clerks",281,4110
"ISCO-08_Ganzeboom","en","4120","Secretaries [general]",282,4120
"ISCO-08_Ganzeboom","en","4130","Keyboard operators",283,4130
"ISCO-08_Ganzeboom","en","4131","Typists and word processing operators",284,4131
"ISCO-08_Ganzeboom","en","4132","Data entry clerks",285,4132
"ISCO-08_Ganzeboom","en","4200","Customer services clerks",286,4200
"ISCO-08_Ganzeboom","en","4210","Tellers, money collectors and related clerks",287,4210
"ISCO-08_Ganzeboom","en","4211","Bank tellers and related clerks",288,4211
"ISCO-08_Ganzeboom","en","4212","Bookmakers, croupiers and related gaming workers",289,4212
"ISCO-08_Ganzeboom","en","4213","Pawnbrokers and money-lenders",290,4213
"ISCO-08_Ganzeboom","en","4214","Debt-collectors arw",291,4214
"ISCO-08_Ganzeboom","en","4220","Client information workers",292,4220
"ISCO-08_Ganzeboom","en","4221","Travel consultants and clerks",293,4221
"ISCO-08_Ganzeboom","en","4222","Contact centre information clerks",294,4222
"ISCO-08_Ganzeboom","en","4223","Telephone switchboard operators",295,4223
"ISCO-08_Ganzeboom","en","4224","Hotel receptionists",296,4224
"ISCO-08_Ganzeboom","en","4225","Enquiry clerks",297,4225
"ISCO-08_Ganzeboom","en","4226","Receptionists [general]",298,4226
"ISCO-08_Ganzeboom","en","4227","Survey and market research interviewers",299,4227
"ISCO-08_Ganzeboom","en","4229","Client information workers nec",300,4229
"ISCO-08_Ganzeboom","en","4300","Numerical and material recording clerks",301,4300
"ISCO-08_Ganzeboom","en","4310","Numerical clerks",302,4310
"ISCO-08_Ganzeboom","en","4311","Accounting and bookkeeping clerks",303,4311
"ISCO-08_Ganzeboom","en","4312","Statistical, finance and insurance clerks",304,4312
"ISCO-08_Ganzeboom","en","4313","Payroll clerks",305,4313
"ISCO-08_Ganzeboom","en","4320","Material-recording and transport clerks",306,4320
"ISCO-08_Ganzeboom","en","4321","Stock clerks",307,4321
"ISCO-08_Ganzeboom","en","4322","Production clerks",308,4322
"ISCO-08_Ganzeboom","en","4323","Transport clerks",309,4323
"ISCO-08_Ganzeboom","en","4400","Other clerical support workers",310,4400
"ISCO-08_Ganzeboom","en","4410","Other clerical support workers",311,4410
"ISCO-08_Ganzeboom","en","4411","Library clerks",312,4411
"ISCO-08_Ganzeboom","en","4412","Mail carriers and sorting clerks",313,4412
"ISCO-08_Ganzeboom","en","4413","Coding, proof-reading and related clerks",314,4413
"ISCO-08_Ganzeboom","en","4414","Scribes arw",315,4414
"ISCO-08_Ganzeboom","en","4415","Filing and copying clerks",316,4415
"ISCO-08_Ganzeboom","en","4416","Personnel clerks",317,4416
"ISCO-08_Ganzeboom","en","4419","Clerical support workers nec",318,4419
"ISCO-08_Ganzeboom","en","5000","Service and sales workers",319,5000
"ISCO-08_Ganzeboom","en","5100","Personal service workers",320,5100
"ISCO-08_Ganzeboom","en","5110","Travel attendants, conductors and guides",321,5110
"ISCO-08_Ganzeboom","en","5111","Travel attendants and travel stewards",322,5111
"ISCO-08_Ganzeboom","en","5112","Transport conductors",323,5112
"ISCO-08_Ganzeboom","en","5113","Travel guides",324,5113
"ISCO-08_Ganzeboom","en","5120","Cooks",325,5120
"ISCO-08_Ganzeboom","en","5130","Waiters and bartenders",326,5130
"ISCO-08_Ganzeboom","en","5131","Waiters",327,5131
"ISCO-08_Ganzeboom","en","5132","Bartenders",328,5132
"ISCO-08_Ganzeboom","en","5140","Hairdressers, beauticians arw",329,5140
"ISCO-08_Ganzeboom","en","5141","Hairdressers",330,5141
"ISCO-08_Ganzeboom","en","5142","Beauticians arw",331,5142
"ISCO-08_Ganzeboom","en","5150","Building and housekeeping supervisors",332,5150
"ISCO-08_Ganzeboom","en","5151","Cleaning and housekeeping supervisors in offices, hotels etc",333,5151
"ISCO-08_Ganzeboom","en","5152","Domestic housekeepers",334,5152
"ISCO-08_Ganzeboom","en","5153","Building caretakers",335,5153
"ISCO-08_Ganzeboom","en","5160","Other personal services workers",336,5160
"ISCO-08_Ganzeboom","en","5161","Astrologers, fortune-tellers arw",337,5161
"ISCO-08_Ganzeboom","en","5162","Companions and valets",338,5162
"ISCO-08_Ganzeboom","en","5163","Undertakers and embalmers",339,5163
"ISCO-08_Ganzeboom","en","5164","Pet groomers and animal care workers",340,5164
"ISCO-08_Ganzeboom","en","5165","Driving instructors",341,5165
"ISCO-08_Ganzeboom","en","5169","Personal services workers nec",342,5169
"ISCO-08_Ganzeboom","en","5200","Sales workers",343,5200
"ISCO-08_Ganzeboom","en","5210","Street and market salespersons",344,5210
"ISCO-08_Ganzeboom","en","5211","Stall and market salespersons",345,5211
"ISCO-08_Ganzeboom","en","5212","Street food salespersons",346,5212
"ISCO-08_Ganzeboom","en","5220","Shop salespersons",347,5220
"ISCO-08_Ganzeboom","en","5221","Shop keepers",348,5221
"ISCO-08_Ganzeboom","en","5222","Shop supervisors",349,5222
"ISCO-08_Ganzeboom","en","5223","Shop sales assistants",350,5223
"ISCO-08_Ganzeboom","en","5230","Cashiers and ticket clerks",351,5230
"ISCO-08_Ganzeboom","en","5240","Other sales workers",352,5240
"ISCO-08_Ganzeboom","en","5241","Fashion and other models",353,5241
"ISCO-08_Ganzeboom","en","5242","Sales demonstrators",354,5242
"ISCO-08_Ganzeboom","en","5243","Door to door salespersons",355,5243
"ISCO-08_Ganzeboom","en","5244","Contact centre salespersons",356,5244
"ISCO-08_Ganzeboom","en","5245","Service station attendants",357,5245
"ISCO-08_Ganzeboom","en","5246","Food service counter attendants",358,5246
"ISCO-08_Ganzeboom","en","5249","Sales workers nec",359,5249
"ISCO-08_Ganzeboom","en","5300","Personal care workers",360,5300
"ISCO-08_Ganzeboom","en","5310","Child care workers and teachers aides",361,5310
"ISCO-08_Ganzeboom","en","5311","Child care workers",362,5311
"ISCO-08_Ganzeboom","en","5312","Teachers aides",363,5312
"ISCO-08_Ganzeboom","en","5320","Personal care workers in health services",364,5320
"ISCO-08_Ganzeboom","en","5321","Health care assistants",365,5321
"ISCO-08_Ganzeboom","en","5322","Home-based personal care workers",366,5322
"ISCO-08_Ganzeboom","en","5329","Personal care workers in health services nec",367,5329
"ISCO-08_Ganzeboom","en","5400","Protective services workers",368,5400
"ISCO-08_Ganzeboom","en","5410","Protective services workers",369,5410
"ISCO-08_Ganzeboom","en","5411","Fire-fighters",370,5411
"ISCO-08_Ganzeboom","en","5412","Police officers",371,5412
"ISCO-08_Ganzeboom","en","5413","Prison guards",372,5413
"ISCO-08_Ganzeboom","en","5414","Security guards",373,5414
"ISCO-08_Ganzeboom","en","5419","Protective services workers nec",374,5419
"ISCO-08_Ganzeboom","en","6000","Skilled agricultural, forestry and fishery workers",375,6000
"ISCO-08_Ganzeboom","en","6100","Market-oriented skilled agricultural workers",376,6100
"ISCO-08_Ganzeboom","en","6110","Market gardeners and crop growers",377,6110
"ISCO-08_Ganzeboom","en","6111","Field crop and vegetable growers",378,6111
"ISCO-08_Ganzeboom","en","6112","Tree and shrub crop growers",379,6112
"ISCO-08_Ganzeboom","en","6113","Gardeners, horticultural and nursery growers",380,6113
"ISCO-08_Ganzeboom","en","6114","Mixed crop growers",381,6114
"ISCO-08_Ganzeboom","en","6120","Animal producers",382,6120
"ISCO-08_Ganzeboom","en","6121","Livestock and dairy producers",383,6121
"ISCO-08_Ganzeboom","en","6122","Poultry producers",384,6122
"ISCO-08_Ganzeboom","en","6123","Apiarists and sericulturists",385,6123
