"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-68_SOEPdepr","631","ISCO-68_ILO","6-31",1,
"ISCO-68_SOEPdepr","632","ISCO-68_ILO","6-32",1,
"ISCO-68_SOEPdepr","641","ISCO-68_ILO","6-41",1,
"ISCO-68_SOEPdepr","649","ISCO-68_ILO","6-49",1,
"ISCO-68_SOEPdepr","660",,,,"no value available in target"
"ISCO-68_SOEPdepr","700","ISCO-68_ILO","7-00",1,
"ISCO-68_SOEPdepr","711","ISCO-68_ILO","7-11",1,
"ISCO-68_SOEPdepr","712","ISCO-68_ILO","7-12",1,
"ISCO-68_SOEPdepr","713","ISCO-68_ILO","7-13",1,
"ISCO-68_SOEPdepr","721","ISCO-68_ILO","7-21",1,
"ISCO-68_SOEPdepr","722","ISCO-68_ILO","7-22",1,
"ISCO-68_SOEPdepr","723","ISCO-68_ILO","7-23",1,
"ISCO-68_SOEPdepr","724","ISCO-68_ILO","7-24",1,
"ISCO-68_SOEPdepr","725","ISCO-68_ILO","7-25",1,
"ISCO-68_SOEPdepr","726","ISCO-68_ILO","7-26",1,
"ISCO-68_SOEPdepr","727","ISCO-68_ILO","7-27",1,
"ISCO-68_SOEPdepr","728","ISCO-68_ILO","7-28",1,
"ISCO-68_SOEPdepr","729","ISCO-68_ILO","7-29",1,
"ISCO-68_SOEPdepr","731","ISCO-68_ILO","7-31",1,
"ISCO-68_SOEPdepr","732","ISCO-68_ILO","7-32",1,
"ISCO-68_SOEPdepr","733","ISCO-68_ILO","7-33",1,
"ISCO-68_SOEPdepr","734","ISCO-68_ILO","7-34",1,
"ISCO-68_SOEPdepr","741","ISCO-68_ILO","7-41",1,
"ISCO-68_SOEPdepr","742","ISCO-68_ILO","7-42",1,
"ISCO-68_SOEPdepr","743","ISCO-68_ILO","7-43",1,
"ISCO-68_SOEPdepr","744","ISCO-68_ILO","7-44",1,
"ISCO-68_SOEPdepr","745","ISCO-68_ILO","7-45",1,
"ISCO-68_SOEPdepr","749","ISCO-68_ILO","7-49",1,
"ISCO-68_SOEPdepr","751","ISCO-68_ILO","7-51",1,
"ISCO-68_SOEPdepr","752","ISCO-68_ILO","7-52",1,
"ISCO-68_SOEPdepr","753","ISCO-68_ILO","7-53",1,
"ISCO-68_SOEPdepr","754","ISCO-68_ILO","7-54",1,
"ISCO-68_SOEPdepr","755","ISCO-68_ILO","7-55",1,
"ISCO-68_SOEPdepr","756","ISCO-68_ILO","7-56",1,
"ISCO-68_SOEPdepr","759","ISCO-68_ILO","7-59",1,
"ISCO-68_SOEPdepr","761","ISCO-68_ILO","7-61",1,
"ISCO-68_SOEPdepr","762","ISCO-68_ILO","7-62",1,
"ISCO-68_SOEPdepr","771","ISCO-68_ILO","7-71",1,
"ISCO-68_SOEPdepr","772","ISCO-68_ILO","7-72",1,
"ISCO-68_SOEPdepr","773","ISCO-68_ILO","7-73",1,
"ISCO-68_SOEPdepr","774","ISCO-68_ILO","7-74",1,
"ISCO-68_SOEPdepr","775","ISCO-68_ILO","7-75",1,
"ISCO-68_SOEPdepr","776","ISCO-68_ILO","7-76",1,
"ISCO-68_SOEPdepr","777","ISCO-68_ILO","7-77",1,
"ISCO-68_SOEPdepr","778","ISCO-68_ILO","7-78",1,
"ISCO-68_SOEPdepr","779","ISCO-68_ILO","7-79",1,
"ISCO-68_SOEPdepr","781","ISCO-68_ILO","7-81",1,
"ISCO-68_SOEPdepr","782","ISCO-68_ILO","7-82",1,
"ISCO-68_SOEPdepr","783","ISCO-68_ILO","7-83",1,
"ISCO-68_SOEPdepr","789","ISCO-68_ILO","7-89",1,
"ISCO-68_SOEPdepr","791","ISCO-68_ILO","7-91",1,
"ISCO-68_SOEPdepr","792","ISCO-68_ILO","7-92",1,
"ISCO-68_SOEPdepr","793","ISCO-68_ILO","7-93",1,
"ISCO-68_SOEPdepr","794","ISCO-68_ILO","7-94",1,
"ISCO-68_SOEPdepr","795","ISCO-68_ILO","7-95",1,
"ISCO-68_SOEPdepr","796","ISCO-68_ILO","7-96",1,
"ISCO-68_SOEPdepr","799","ISCO-68_ILO","7-99",1,
"ISCO-68_SOEPdepr","801","ISCO-68_ILO","8-01",1,
"ISCO-68_SOEPdepr","802","ISCO-68_ILO","8-02",1,
"ISCO-68_SOEPdepr","803","ISCO-68_ILO","8-03",1,
"ISCO-68_SOEPdepr","811","ISCO-68_ILO","8-11",1,
"ISCO-68_SOEPdepr","812","ISCO-68_ILO","8-12",1,
"ISCO-68_SOEPdepr","819","ISCO-68_ILO","8-19",1,
"ISCO-68_SOEPdepr","820","ISCO-68_ILO","8-20",1,
"ISCO-68_SOEPdepr","831","ISCO-68_ILO","8-31",1,
"ISCO-68_SOEPdepr","832","ISCO-68_ILO","8-32",1,
"ISCO-68_SOEPdepr","833","ISCO-68_ILO","8-33",1,
"ISCO-68_SOEPdepr","834","ISCO-68_ILO","8-34",1,
"ISCO-68_SOEPdepr","835","ISCO-68_ILO","8-35",1,
"ISCO-68_SOEPdepr","839","ISCO-68_ILO","8-39",1,
"ISCO-68_SOEPdepr","841","ISCO-68_ILO","8-41",1,
"ISCO-68_SOEPdepr","842","ISCO-68_ILO","8-42",1,
"ISCO-68_SOEPdepr","843","ISCO-68_ILO","8-43",1,
"ISCO-68_SOEPdepr","844","ISCO-68_ILO","8-44",1,
"ISCO-68_SOEPdepr","849","ISCO-68_ILO","8-49",1,
"ISCO-68_SOEPdepr","851","ISCO-68_ILO","8-51",1,
"ISCO-68_SOEPdepr","852","ISCO-68_ILO","8-52",1,
"ISCO-68_SOEPdepr","853","ISCO-68_ILO","8-53",1,
"ISCO-68_SOEPdepr","854","ISCO-68_ILO","8-54",1,
"ISCO-68_SOEPdepr","855","ISCO-68_ILO","8-55",1,
"ISCO-68_SOEPdepr","856","ISCO-68_ILO","8-56",1,
"ISCO-68_SOEPdepr","857","ISCO-68_ILO","8-57",1,
"ISCO-68_SOEPdepr","859","ISCO-68_ILO","8-59",1,
"ISCO-68_SOEPdepr","861","ISCO-68_ILO","8-61",1,
"ISCO-68_SOEPdepr","862","ISCO-68_ILO","8-62",1,
"ISCO-68_SOEPdepr","871","ISCO-68_ILO","8-71",1,
"ISCO-68_SOEPdepr","872","ISCO-68_ILO","8-72",1,
"ISCO-68_SOEPdepr","873","ISCO-68_ILO","8-73",1,
"ISCO-68_SOEPdepr","874","ISCO-68_ILO","8-74",1,
"ISCO-68_SOEPdepr","880","ISCO-68_ILO","8-80",1,
"ISCO-68_SOEPdepr","891","ISCO-68_ILO","8-91",1,
"ISCO-68_SOEPdepr","892","ISCO-68_ILO","8-92",1,
"ISCO-68_SOEPdepr","893","ISCO-68_ILO","8-93",1,
