"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"KldB92","de","1458","Vulkaniseur(e/innen)",176,1458
"KldB92","de","1459","andere Gummihersteller/innen, -verarbeiter/innen",177,1459
"KldB92","de","1500","Kunststoffverarbeiter/innen o.n.T.",178,1500
"KldB92","de","1501","Kunststoffwerker/innen o.n.T.",179,1501
"KldB92","de","1507","Kunststoffverarbeiterhelfer/innen o.n.T.",180,1507
"KldB92","de","1520","Kunststoff-Formgeber/innen, allgemein",181,1520
"KldB92","de","1521","Formmasseaufbereiter/innen",182,1521
"KldB92","de","1522","Kunststoff-Formgeber/innen (Extrudieren)",183,1522
"KldB92","de","1523","Kunststoff-Formgeber/innen (Kalandrieren, Beschichten)",184,1523
"KldB92","de","1524","Kunststoff-Formgeber/innen (Pressen, Spritzgießen)",185,1524
"KldB92","de","1525","Kunststoff-Formgeber/innen (Verstärken)",186,1525
"KldB92","de","1526","Kunststoff-Formgeber/innen (Schäumen)",187,1526
"KldB92","de","1527","Kunststoff-Formgeberhelfer/innen",188,1527
"KldB92","de","1529","andere Kunststoff-Formgeber/innen",189,1529
"KldB92","de","1530","Kunststoffbearbeiter/innen, Kunststoffschlosser/innen, allgemein",190,1530
"KldB92","de","1531","Kunststofftiefzieher/innen",191,1531
"KldB92","de","1532","Kunststoffschweißer/innen",192,1532
"KldB92","de","1533","Kunststoffbearbeiter/innen (spanend)",193,1533
"KldB92","de","1534","Kunststoffbearbeiter/innen (spanlos)",194,1534
"KldB92","de","1535","Kunststoffoberflächenveredler/innen",195,1535
"KldB92","de","1536","Gummi- und Kunststoffauskleider/innen",196,1536
"KldB92","de","1537","Kunststoffbearbeiter-, -warenmacherhelfer/innen",197,1537
"KldB92","de","1538","Kunststoffwarenmacher/innen, a.n.g.",198,1538
"KldB92","de","1539","andere Kunststoffbearbeiter/innen",199,1539
"KldB92","de","1610","Papiermacher/innen",200,1610
"KldB92","de","1611","Zellstoffhersteller/innen",201,1611
"KldB92","de","1612","sonstige Halbstoffhersteller/innen",202,1612
"KldB92","de","1613","Ganzstoffzubereiter/innen",203,1613
"KldB92","de","1614","Papier-, Pappe-, Kartonmaschinenführer/innen",204,1614
"KldB92","de","1615","Papierausrüster/innen",205,1615
"KldB92","de","1617","Papiermacherhelfer/innen",206,1617
"KldB92","de","1619","andere Papiermacher/innen",207,1619
"KldB92","de","1620","Verpackungsmittelmechaniker/innen, allgemein",208,1620
"KldB92","de","1621","Mustermacher/innen (Verpackungsmittelherstellung)",209,1621
"KldB92","de","1622","Verpackungsmittelmaschineneinrichter/innen",210,1622
"KldB92","de","1623","Verpackungsmittelmaschinenführer/innen",211,1623
"KldB92","de","1627","Verpackungsmittelherstellerhelfer/innen",212,1627
"KldB92","de","1628","Feinkartonagenmacher/innen, Verpackungsmittelausstatter/innen",213,1628
"KldB92","de","1629","andere Verpackungsmittelmechaniker/innen",214,1629
"KldB92","de","1640","Papierverarbeiter/innen, allgemein",215,1640
"KldB92","de","1641","Papierschneider/innen, -stanzer/innen",216,1641
"KldB92","de","1642","Papierbeschichter/innen, -kaschierer/innen, -imprägnierer/innen",217,1642
"KldB92","de","1643","Papierpräger/innen, -presser/innen",218,1643
"KldB92","de","1644","Papierwarenmacher/innen, a.n.g.",219,1644
"KldB92","de","1647","Papierverarbeiterhelfer/innen",220,1647
"KldB92","de","1649","andere Papierverarbeiter/innen",221,1649
"KldB92","de","1710","Schriftsetzer/innen, allgemein",222,1710
"KldB92","de","1711","Foto-, Lichtsetzer/innen",223,1711
"KldB92","de","1712","Maschinensetzer/innen",224,1712
"KldB92","de","1713","Perforatortaster/innen",225,1713
"KldB92","de","1715","Korrektor(en/innen)",226,1715
"KldB92","de","1716","Montierer/innen",227,1716
"KldB92","de","1718","Schriftsetzer/innen nach Satzarten, a.n.g.",228,1718
"KldB92","de","1719","andere Schriftsetzer/innen",229,1719
"KldB92","de","1720","Druckvorlagenhersteller/innen, allgemein",230,1720
"KldB92","de","1721","Reprovorbereiter/innen",231,1721
"KldB92","de","1722","Reprofotograf(en/innen), Reprohersteller/innen",232,1722
"KldB92","de","1723","Reproretuscheur(e/innen)",233,1723
"KldB92","de","1730","Druckformhersteller/innen, allgemein",234,1730
"KldB92","de","1731","Druckformhersteller/innen (Hochdruck)",235,1731
"KldB92","de","1732","Druckformhersteller/innen (Flachdruck)",236,1732
"KldB92","de","1733","Druckformhersteller/innen (Tiefdruck)",237,1733
"KldB92","de","1734","Druckformhersteller/innen (Siebdruck)",238,1734
"KldB92","de","1735","Druckformhersteller/innen (Stereotypie)",239,1735
"KldB92","de","1736","Flexograf(en/innen), Stempelmacher/innen",240,1736
"KldB92","de","1739","andere Druckformhersteller/innen",241,1739
"KldB92","de","1740","Drucker/innen o.n.A.",242,1740
"KldB92","de","1741","Hochdrucker/innen",243,1741
"KldB92","de","1742","Flachdrucker/innen",244,1742
"KldB92","de","1743","Tiefdrucker/innen",245,1743
