sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"KldB2010","12194","ISCO08_ILO","6111",.5,""
"KldB2010","12194","ISCO08_ILO","6111",.25,""
"KldB2010","12194","ISCO08_ILO","6112",.25,""
"KldB2010","12202","ISCO08_ILO","7549",1,""
"KldB2010","12203","ISCO08_ILO","7549",1,""
"KldB2010","12293","ISCO08_ILO","3122",1,""
"KldB2010","12294","ISCO08_ILO","3122",1,""
"KldB2010","21111","ISCO08_ILO","9311",1,""
"KldB2010","21112","ISCO08_ILO","8111",1,""
"KldB2010","21113","ISCO08_ILO","3117",.66666669,""
"KldB2010","21113","ISCO08_ILO","3359",.33333334,""
"KldB2010","21114","ISCO08_ILO","2146",1,""
"KldB2010","21122","ISCO08_ILO","9313",1,""
"KldB2010","21123","ISCO08_ILO","7542",1,""
"KldB2010","21124","ISCO08_ILO","2149",1,""
"KldB2010","21193","ISCO08_ILO","3121",1,""
"KldB2010","21194","ISCO08_ILO","1322",1,""
"KldB2010","21201","ISCO08_ILO","9329",1,""
"KldB2010","21212","ISCO08_ILO","8112",1,""
"KldB2010","21213","ISCO08_ILO","3117",1,""
"KldB2010","21222","ISCO08_ILO","8114",1,""
"KldB2010","21223","ISCO08_ILO","3112",1,""
"KldB2010","21232","ISCO08_ILO","7113",1,""
"KldB2010","21233","ISCO08_ILO","3119",1,""
"KldB2010","21293","ISCO08_ILO","3122",1,""
"KldB2010","21311","ISCO08_ILO","9329",1,""
"KldB2010","21312","ISCO08_ILO","8181",1,""
"KldB2010","21313","ISCO08_ILO","3119",1,""
"KldB2010","21322","ISCO08_ILO","7315",1,""
"KldB2010","21323","ISCO08_ILO","3119",1,""
"KldB2010","21332","ISCO08_ILO","7315",1,""
"KldB2010","21342","ISCO08_ILO","7315",.5,""
"KldB2010","21342","ISCO08_ILO","8181",.25,""
"KldB2010","21342","ISCO08_ILO","7316",.25,""
"KldB2010","21352","ISCO08_ILO","7311",1,""
"KldB2010","21362","ISCO08_ILO","7549",1,""
"KldB2010","21363","ISCO08_ILO","3119",1,""
"KldB2010","21393","ISCO08_ILO","3122",1,""
"KldB2010","21411","ISCO08_ILO","9329",1,""
"KldB2010","21412","ISCO08_ILO","8181",1,""
"KldB2010","21413","ISCO08_ILO","3119",1,""
"KldB2010","21422","ISCO08_ILO","7314",1,""
"KldB2010","21423","ISCO08_ILO","3119",1,""
