ConceptScheme,labelStyle,Concept,prefLabel,sortorder,prefValue
"MPS88","default","120.2","",169,120.2
"MPS88","default","121.3","",170,121.3
"MPS88","default","124.1","",171,124.1
"MPS88","default","125.4","",172,125.4
"MPS88","default","126.2","",173,126.2
"MPS88","default","126.7","",174,126.7
"MPS88","default","127.8","",175,127.8
"MPS88","default","128","",176,128.0
"MPS88","default","129.1","",177,129.1
"MPS88","default","129.2","",178,129.2
"MPS88","default","129.5","",179,129.5
"MPS88","default","129.6","",180,129.6
"MPS88","default","130.3","",181,130.3
"MPS88","default","130.4","",182,130.4
"MPS88","default","131.1","",183,131.1
"MPS88","default","131.5","",184,131.5
"MPS88","default","131.6","",185,131.6
"MPS88","default","132","",186,132.0
"MPS88","default","133.4","",187,133.4
"MPS88","default","133.7","",188,133.7
"MPS88","default","134.6","",189,134.6
"MPS88","default","134.8","",190,134.8
"MPS88","default","135.1","",191,135.1
"MPS88","default","135.8","",192,135.8
"MPS88","default","138.6","",193,138.6
"MPS88","default","140.9","",194,140.9
"MPS88","default","141.9","",195,141.9
"MPS88","default","142.2","",196,142.2
"MPS88","default","142.5","",197,142.5
"MPS88","default","143.2","",198,143.2
"MPS88","default","144.5","",199,144.5
"MPS88","default","145.2","",200,145.2
"MPS88","default","147.1","",201,147.1
"MPS88","default","149.2","",202,149.2
"MPS88","default","149.6","",203,149.6
"MPS88","default","150.8","",204,150.8
"MPS88","default","153.5","",205,153.5
"MPS88","default","153.8","",206,153.8
"MPS88","default","159.8","",207,159.8
"MPS88","default","160.3","",208,160.3
"MPS88","default","160.5","",209,160.5
"MPS88","default","170.9","",210,170.9
"MPS88","default","173.3","",211,173.3
"MPS88","default","179.6","",212,179.6
"MPS88","default","186.8","",213,186.8
