"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-08_Ganzeboom","2269","SIOPS","65.8",1,
"ISCO-08_Ganzeboom","2300","SIOPS","63.18",1,
"ISCO-08_Ganzeboom","2310","SIOPS","78.16",1,
"ISCO-08_Ganzeboom","2320","SIOPS","57",1,
"ISCO-08_Ganzeboom","2330","SIOPS","62.63",1,
"ISCO-08_Ganzeboom","2340","SIOPS","56.97",1,
"ISCO-08_Ganzeboom","2341","SIOPS","57",1,
"ISCO-08_Ganzeboom","2342","SIOPS","49",1,
"ISCO-08_Ganzeboom","2350","SIOPS","62.15",1,
"ISCO-08_Ganzeboom","2351","SIOPS","62.28",1,
"ISCO-08_Ganzeboom","2352","SIOPS","62",1,
"ISCO-08_Ganzeboom","2353","SIOPS","62.28",1,
"ISCO-08_Ganzeboom","2354","SIOPS","62.28",1,
"ISCO-08_Ganzeboom","2355","SIOPS","62.28",1,
"ISCO-08_Ganzeboom","2356","SIOPS","62.28",1,
"ISCO-08_Ganzeboom","2359","SIOPS","68",1,
"ISCO-08_Ganzeboom","2400","SIOPS","57.18",1,
"ISCO-08_Ganzeboom","2410","SIOPS","58.45",1,
"ISCO-08_Ganzeboom","2411","SIOPS","58.45",1,
"ISCO-08_Ganzeboom","2412","SIOPS","58.45",1,
"ISCO-08_Ganzeboom","2413","SIOPS","58.45",1,
"ISCO-08_Ganzeboom","2420","SIOPS","55.8",1,
"ISCO-08_Ganzeboom","2421","SIOPS","55.8",1,
"ISCO-08_Ganzeboom","2422","SIOPS","55.8",1,
"ISCO-08_Ganzeboom","2423","SIOPS","55.8",1,
"ISCO-08_Ganzeboom","2424","SIOPS","55.8",1,
"ISCO-08_Ganzeboom","2430","SIOPS","50.09",1,
"ISCO-08_Ganzeboom","2431","SIOPS","50.09",1,
"ISCO-08_Ganzeboom","2432","SIOPS","57",1,
"ISCO-08_Ganzeboom","2433","SIOPS","48.37",1,
"ISCO-08_Ganzeboom","2434","SIOPS","50.09",1,
"ISCO-08_Ganzeboom","2500","SIOPS","51",1,
"ISCO-08_Ganzeboom","2510","SIOPS","51",1,
"ISCO-08_Ganzeboom","2511","SIOPS","51",1,
"ISCO-08_Ganzeboom","2512","SIOPS","51",1,
"ISCO-08_Ganzeboom","2513","SIOPS","51",1,
"ISCO-08_Ganzeboom","2514","SIOPS","51",1,
"ISCO-08_Ganzeboom","2519","SIOPS","51",1,
"ISCO-08_Ganzeboom","2520","SIOPS","51",1,
"ISCO-08_Ganzeboom","2521","SIOPS","51",1,
"ISCO-08_Ganzeboom","2522","SIOPS","51",1,
"ISCO-08_Ganzeboom","2523","SIOPS","51",1,
"ISCO-08_Ganzeboom","2529","SIOPS","51",1,
"ISCO-08_Ganzeboom","2600","SIOPS","59.97",1,
"ISCO-08_Ganzeboom","2610","SIOPS","73.14",1,
"ISCO-08_Ganzeboom","2611","SIOPS","73.1",1,
"ISCO-08_Ganzeboom","2612","SIOPS","76.11",1,
"ISCO-08_Ganzeboom","2619","SIOPS","69.4",1,
