"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-88_ILO","2229","ISCO-88_Ganzeboom","2229",1,
"ISCO-88_ILO","223","ISCO-88_Ganzeboom","2230",1,
"ISCO-88_ILO","2230","ISCO-88_Ganzeboom","2230",1,
"ISCO-88_ILO","23","ISCO-88_Ganzeboom","2300",1,
"ISCO-88_ILO","231","ISCO-88_Ganzeboom","2310",1,
"ISCO-88_ILO","2310","ISCO-88_Ganzeboom","2310",1,
"ISCO-88_ILO","232","ISCO-88_Ganzeboom","2320",1,
"ISCO-88_ILO","2320","ISCO-88_Ganzeboom","2320",1,
"ISCO-88_ILO","233","ISCO-88_Ganzeboom","2330",1,
"ISCO-88_ILO","2331","ISCO-88_Ganzeboom","2331",1,
"ISCO-88_ILO","2332","ISCO-88_Ganzeboom","2332",1,
"ISCO-88_ILO","234","ISCO-88_Ganzeboom","2340",1,
"ISCO-88_ILO","2340","ISCO-88_Ganzeboom","2340",1,
"ISCO-88_ILO","235","ISCO-88_Ganzeboom","2350",1,
"ISCO-88_ILO","2351","ISCO-88_Ganzeboom","2351",1,
"ISCO-88_ILO","2352","ISCO-88_Ganzeboom","2352",1,
"ISCO-88_ILO","2359","ISCO-88_Ganzeboom","2359",1,
"ISCO-88_ILO","24","ISCO-88_Ganzeboom","2400",1,
"ISCO-88_ILO","241","ISCO-88_Ganzeboom","2410",1,
"ISCO-88_ILO","2411","ISCO-88_Ganzeboom","2411",1,
"ISCO-88_ILO","2412","ISCO-88_Ganzeboom","2412",1,
"ISCO-88_ILO","2419","ISCO-88_Ganzeboom","2419",1,
"ISCO-88_ILO","242","ISCO-88_Ganzeboom","2420",1,
"ISCO-88_ILO","2421","ISCO-88_Ganzeboom","2421",1,
"ISCO-88_ILO","2422","ISCO-88_Ganzeboom","2422",1,
"ISCO-88_ILO","2429","ISCO-88_Ganzeboom","2429",1,
"ISCO-88_ILO","243","ISCO-88_Ganzeboom","2430",1,
"ISCO-88_ILO","2431","ISCO-88_Ganzeboom","2431",1,
"ISCO-88_ILO","2432","ISCO-88_Ganzeboom","2432",1,
"ISCO-88_ILO","244","ISCO-88_Ganzeboom","2440",1,
"ISCO-88_ILO","2441","ISCO-88_Ganzeboom","2441",1,
"ISCO-88_ILO","2442","ISCO-88_Ganzeboom","2442",1,
"ISCO-88_ILO","2443","ISCO-88_Ganzeboom","2443",1,
"ISCO-88_ILO","2444","ISCO-88_Ganzeboom","2444",1,
"ISCO-88_ILO","2445","ISCO-88_Ganzeboom","2445",1,
"ISCO-88_ILO","2446","ISCO-88_Ganzeboom","2446",1,
"ISCO-88_ILO","245","ISCO-88_Ganzeboom","2450",1,
"ISCO-88_ILO","2451","ISCO-88_Ganzeboom","2451",1,
"ISCO-88_ILO","2452","ISCO-88_Ganzeboom","2452",1,
"ISCO-88_ILO","2453","ISCO-88_Ganzeboom","2453",1,
"ISCO-88_ILO","2454","ISCO-88_Ganzeboom","2454",1,
"ISCO-88_ILO","2455","ISCO-88_Ganzeboom","2455",1,
"ISCO-88_ILO","246","ISCO-88_Ganzeboom","2460",1,
"ISCO-88_ILO","2460","ISCO-88_Ganzeboom","2460",1,
"ISCO-88_ILO","3","ISCO-88_Ganzeboom","3000",1,
"ISCO-88_ILO","31","ISCO-88_Ganzeboom","3100",1,
"ISCO-88_ILO","311","ISCO-88_Ganzeboom","3110",1,
"ISCO-88_ILO","3111","ISCO-88_Ganzeboom","3111",1,
"ISCO-88_ILO","3112","ISCO-88_Ganzeboom","3112",1,
"ISCO-88_ILO","3113","ISCO-88_Ganzeboom","3113",1,
"ISCO-88_ILO","3114","ISCO-88_Ganzeboom","3114",1,
"ISCO-88_ILO","3115","ISCO-88_Ganzeboom","3115",1,
"ISCO-88_ILO","3116","ISCO-88_Ganzeboom","3116",1,
"ISCO-88_ILO","3117","ISCO-88_Ganzeboom","3117",1,
"ISCO-88_ILO","3118","ISCO-88_Ganzeboom","3118",1,
"ISCO-88_ILO","3119","ISCO-88_Ganzeboom","3119",1,
"ISCO-88_ILO","312","ISCO-88_Ganzeboom","3120",1,
"ISCO-88_ILO","3121","ISCO-88_Ganzeboom","3121",1,
"ISCO-88_ILO","3122","ISCO-88_Ganzeboom","3122",1,
"ISCO-88_ILO","3123","ISCO-88_Ganzeboom","3123",1,
"ISCO-88_ILO","313","ISCO-88_Ganzeboom","3130",1,
"ISCO-88_ILO","3131","ISCO-88_Ganzeboom","3131",1,
"ISCO-88_ILO","3132","ISCO-88_Ganzeboom","3132",1,
"ISCO-88_ILO","3133","ISCO-88_Ganzeboom","3133",1,
"ISCO-88_ILO","3139","ISCO-88_Ganzeboom","3139",1,
"ISCO-88_ILO","314","ISCO-88_Ganzeboom","3140",1,
"ISCO-88_ILO","3141","ISCO-88_Ganzeboom","3141",1,
"ISCO-88_ILO","3142","ISCO-88_Ganzeboom","3142",1,
"ISCO-88_ILO","3143","ISCO-88_Ganzeboom","3143",1,
"ISCO-88_ILO","3144","ISCO-88_Ganzeboom","3144",1,
"ISCO-88_ILO","3145","ISCO-88_Ganzeboom","3145",1,
"ISCO-88_ILO","315","ISCO-88_Ganzeboom","3150",1,
"ISCO-88_ILO","3151","ISCO-88_Ganzeboom","3151",1,
"ISCO-88_ILO","3152","ISCO-88_Ganzeboom","3152",1,
"ISCO-88_ILO","32","ISCO-88_Ganzeboom","3200",1,
"ISCO-88_ILO","321","ISCO-88_Ganzeboom","3210",1,
"ISCO-88_ILO","3211","ISCO-88_Ganzeboom","3211",1,
"ISCO-88_ILO","3212","ISCO-88_Ganzeboom","3212",1,
"ISCO-88_ILO","3213","ISCO-88_Ganzeboom","3213",1,
"ISCO-88_ILO","322","ISCO-88_Ganzeboom","3220",1,
"ISCO-88_ILO","3221","ISCO-88_Ganzeboom","3221",1,
"ISCO-88_ILO","3222","ISCO-88_Ganzeboom","3222",1,
"ISCO-88_ILO","3223","ISCO-88_Ganzeboom","3223",1,
"ISCO-88_ILO","3224","ISCO-88_Ganzeboom","3224",1,
"ISCO-88_ILO","3225","ISCO-88_Ganzeboom","3225",1,
"ISCO-88_ILO","3226","ISCO-88_Ganzeboom","3226",1,
"ISCO-88_ILO","3227","ISCO-88_Ganzeboom","3227",1,
"ISCO-88_ILO","3228","ISCO-88_Ganzeboom","3228",1,
"ISCO-88_ILO","3229","ISCO-88_Ganzeboom","3229",1,
"ISCO-88_ILO","323","ISCO-88_Ganzeboom","3230",1,
"ISCO-88_ILO","3231","ISCO-88_Ganzeboom","3231",1,
"ISCO-88_ILO","3232","ISCO-88_Ganzeboom","3232",1,
"ISCO-88_ILO","324","ISCO-88_Ganzeboom","3240",1,
"ISCO-88_ILO","3241","ISCO-88_Ganzeboom","3241",1,
"ISCO-88_ILO","3242","ISCO-88_Ganzeboom","3242",1,
"ISCO-88_ILO","33","ISCO-88_Ganzeboom","3300",1,
"ISCO-88_ILO","331","ISCO-88_Ganzeboom","3310",1,
"ISCO-88_ILO","3310","ISCO-88_Ganzeboom","3310",1,
"ISCO-88_ILO","332","ISCO-88_Ganzeboom","3320",1,
"ISCO-88_ILO","3320","ISCO-88_Ganzeboom","3320",1,
"ISCO-88_ILO","333","ISCO-88_Ganzeboom","3330",1,
"ISCO-88_ILO","3330","ISCO-88_Ganzeboom","3330",1,
"ISCO-88_ILO","334","ISCO-88_Ganzeboom","3340",1,
"ISCO-88_ILO","3340","ISCO-88_Ganzeboom","3340",1,
"ISCO-88_ILO","34","ISCO-88_Ganzeboom","3400",1,
"ISCO-88_ILO","341","ISCO-88_Ganzeboom","3410",1,
"ISCO-88_ILO","3411","ISCO-88_Ganzeboom","3411",1,
"ISCO-88_ILO","3412","ISCO-88_Ganzeboom","3412",1,
"ISCO-88_ILO","3413","ISCO-88_Ganzeboom","3413",1,
"ISCO-88_ILO","3414","ISCO-88_Ganzeboom","3414",1,
"ISCO-88_ILO","3415","ISCO-88_Ganzeboom","3415",1,
"ISCO-88_ILO","3416","ISCO-88_Ganzeboom","3416",1,
"ISCO-88_ILO","3417","ISCO-88_Ganzeboom","3417",1,
"ISCO-88_ILO","3419","ISCO-88_Ganzeboom","3419",1,
"ISCO-88_ILO","342","ISCO-88_Ganzeboom","3420",1,
"ISCO-88_ILO","3421","ISCO-88_Ganzeboom","3421",1,
"ISCO-88_ILO","3422","ISCO-88_Ganzeboom","3422",1,
"ISCO-88_ILO","3423","ISCO-88_Ganzeboom","3423",1,
"ISCO-88_ILO","3429","ISCO-88_Ganzeboom","3429",1,
"ISCO-88_ILO","343","ISCO-88_Ganzeboom","3430",1,
"ISCO-88_ILO","3431","ISCO-88_Ganzeboom","3431",1,
"ISCO-88_ILO","3432","ISCO-88_Ganzeboom","3432",1,
"ISCO-88_ILO","3433","ISCO-88_Ganzeboom","3433",1,
"ISCO-88_ILO","3434","ISCO-88_Ganzeboom","3434",1,
"ISCO-88_ILO","3439","ISCO-88_Ganzeboom","3439",1,
"ISCO-88_ILO","344","ISCO-88_Ganzeboom","3440",1,
"ISCO-88_ILO","3441","ISCO-88_Ganzeboom","3441",1,
"ISCO-88_ILO","3442","ISCO-88_Ganzeboom","3442",1,
"ISCO-88_ILO","3443","ISCO-88_Ganzeboom","3443",1,
"ISCO-88_ILO","3444","ISCO-88_Ganzeboom","3444",1,
"ISCO-88_ILO","3449","ISCO-88_Ganzeboom","3449",1,
"ISCO-88_ILO","345","ISCO-88_Ganzeboom","3451",1,"target introduces new concept 3451, 3450 now includes army officers"
"ISCO-88_ILO","3450","ISCO-88_Ganzeboom","3451",1,"target introduces new concept 3451, 3450 now includes army officers"
"ISCO-88_ILO","346","ISCO-88_Ganzeboom","3460",1,
"ISCO-88_ILO","3460","ISCO-88_Ganzeboom","3460",1,
"ISCO-88_ILO","347","ISCO-88_Ganzeboom","3470",1,
"ISCO-88_ILO","3471","ISCO-88_Ganzeboom","3471",1,
"ISCO-88_ILO","3472","ISCO-88_Ganzeboom","3472",1,
"ISCO-88_ILO","3473","ISCO-88_Ganzeboom","3473",1,
"ISCO-88_ILO","3474","ISCO-88_Ganzeboom","3474",1,
"ISCO-88_ILO","3475","ISCO-88_Ganzeboom","3475",1,
"ISCO-88_ILO","348","ISCO-88_Ganzeboom","3480",1,
"ISCO-88_ILO","3480","ISCO-88_Ganzeboom","3480",1,
"ISCO-88_ILO","4","ISCO-88_Ganzeboom","4000",1,
"ISCO-88_ILO","41","ISCO-88_Ganzeboom","4100",1,
"ISCO-88_ILO","411","ISCO-88_Ganzeboom","4110",1,
"ISCO-88_ILO","4111","ISCO-88_Ganzeboom","4111",1,
"ISCO-88_ILO","4112","ISCO-88_Ganzeboom","4112",1,
"ISCO-88_ILO","4113","ISCO-88_Ganzeboom","4113",1,
"ISCO-88_ILO","4114","ISCO-88_Ganzeboom","4114",1,
"ISCO-88_ILO","4115","ISCO-88_Ganzeboom","4115",1,
"ISCO-88_ILO","412","ISCO-88_Ganzeboom","4120",1,
"ISCO-88_ILO","4121","ISCO-88_Ganzeboom","4121",1,
"ISCO-88_ILO","4122","ISCO-88_Ganzeboom","4122",1,
"ISCO-88_ILO","413","ISCO-88_Ganzeboom","4130",1,
"ISCO-88_ILO","4131","ISCO-88_Ganzeboom","4131",1,
"ISCO-88_ILO","4132","ISCO-88_Ganzeboom","4132",1,
"ISCO-88_ILO","4133","ISCO-88_Ganzeboom","4133",1,
"ISCO-88_ILO","414","ISCO-88_Ganzeboom","4140",1,
"ISCO-88_ILO","4141","ISCO-88_Ganzeboom","4141",1,
"ISCO-88_ILO","4142","ISCO-88_Ganzeboom","4142",1,
"ISCO-88_ILO","4143","ISCO-88_Ganzeboom","4143",1,
"ISCO-88_ILO","4144","ISCO-88_Ganzeboom","4144",1,
"ISCO-88_ILO","419","ISCO-88_Ganzeboom","4190",1,
"ISCO-88_ILO","4190","ISCO-88_Ganzeboom","4190",1,
"ISCO-88_ILO","42","ISCO-88_Ganzeboom","4200",1,
"ISCO-88_ILO","421","ISCO-88_Ganzeboom","4210",1,
"ISCO-88_ILO","4211","ISCO-88_Ganzeboom","4211",1,
"ISCO-88_ILO","4212","ISCO-88_Ganzeboom","4212",1,
"ISCO-88_ILO","4213","ISCO-88_Ganzeboom","4213",1,
"ISCO-88_ILO","4214","ISCO-88_Ganzeboom","4214",1,
"ISCO-88_ILO","4215","ISCO-88_Ganzeboom","4215",1,
"ISCO-88_ILO","422","ISCO-88_Ganzeboom","4220",1,
"ISCO-88_ILO","4221","ISCO-88_Ganzeboom","4221",1,
"ISCO-88_ILO","4222","ISCO-88_Ganzeboom","4222",1,
"ISCO-88_ILO","4223","ISCO-88_Ganzeboom","4223",1,
"ISCO-88_ILO","5","ISCO-88_Ganzeboom","5000",1,
"ISCO-88_ILO","51","ISCO-88_Ganzeboom","5100",1,
"ISCO-88_ILO","511","ISCO-88_Ganzeboom","5110",1,
"ISCO-88_ILO","5111","ISCO-88_Ganzeboom","5111",1,
"ISCO-88_ILO","5112","ISCO-88_Ganzeboom","5112",1,
"ISCO-88_ILO","5113","ISCO-88_Ganzeboom","5113",1,
"ISCO-88_ILO","512","ISCO-88_Ganzeboom","5120",1,
"ISCO-88_ILO","5121","ISCO-88_Ganzeboom","5121",1,
"ISCO-88_ILO","5122","ISCO-88_Ganzeboom","5122",1,
"ISCO-88_ILO","5123","ISCO-88_Ganzeboom","5123",1,
"ISCO-88_ILO","513","ISCO-88_Ganzeboom","5130",1,
"ISCO-88_ILO","5131","ISCO-88_Ganzeboom","5131",1,
"ISCO-88_ILO","5132","ISCO-88_Ganzeboom","5132",1,
"ISCO-88_ILO","5133","ISCO-88_Ganzeboom","5133",1,
"ISCO-88_ILO","5139","ISCO-88_Ganzeboom","5139",1,
"ISCO-88_ILO","514","ISCO-88_Ganzeboom","5140",1,
"ISCO-88_ILO","5141","ISCO-88_Ganzeboom","5141",1,
"ISCO-88_ILO","5142","ISCO-88_Ganzeboom","5142",1,
"ISCO-88_ILO","5143","ISCO-88_Ganzeboom","5143",1,
"ISCO-88_ILO","5149","ISCO-88_Ganzeboom","5149",1,
"ISCO-88_ILO","515","ISCO-88_Ganzeboom","5150",1,
"ISCO-88_ILO","5151","ISCO-88_Ganzeboom","5151",1,
"ISCO-88_ILO","5152","ISCO-88_Ganzeboom","5152",1,
"ISCO-88_ILO","516","ISCO-88_Ganzeboom","5160",1,
"ISCO-88_ILO","5161","ISCO-88_Ganzeboom","5161",1,
"ISCO-88_ILO","5162","ISCO-88_Ganzeboom","5162",1,
"ISCO-88_ILO","5163","ISCO-88_Ganzeboom","5163",1,
"ISCO-88_ILO","5169","ISCO-88_Ganzeboom","5169",1,
"ISCO-88_ILO","52","ISCO-88_Ganzeboom","5200",1,
"ISCO-88_ILO","521","ISCO-88_Ganzeboom","5210",1,
"ISCO-88_ILO","5210","ISCO-88_Ganzeboom","5210",1,
"ISCO-88_ILO","522","ISCO-88_Ganzeboom","5220",1,
"ISCO-88_ILO","5220","ISCO-88_Ganzeboom","5220",1,
"ISCO-88_ILO","523","ISCO-88_Ganzeboom","5230",1,
"ISCO-88_ILO","5230","ISCO-88_Ganzeboom","5230",1,
"ISCO-88_ILO","6","ISCO-88_Ganzeboom","6000",1,
"ISCO-88_ILO","61","ISCO-88_Ganzeboom","6100",1,
"ISCO-88_ILO","611","ISCO-88_Ganzeboom","6110",1,
"ISCO-88_ILO","6111","ISCO-88_Ganzeboom","6111",1,
"ISCO-88_ILO","6112","ISCO-88_Ganzeboom","6112",1,
"ISCO-88_ILO","6113","ISCO-88_Ganzeboom","6113",1,
"ISCO-88_ILO","6114","ISCO-88_Ganzeboom","6114",1,
"ISCO-88_ILO","612","ISCO-88_Ganzeboom","6120",1,
"ISCO-88_ILO","6121","ISCO-88_Ganzeboom","6121",1,
"ISCO-88_ILO","6122","ISCO-88_Ganzeboom","6122",1,
"ISCO-88_ILO","6123","ISCO-88_Ganzeboom","6123",1,
"ISCO-88_ILO","6124","ISCO-88_Ganzeboom","6124",1,
"ISCO-88_ILO","6129","ISCO-88_Ganzeboom","6129",1,
"ISCO-88_ILO","613","ISCO-88_Ganzeboom","6130",1,
"ISCO-88_ILO","6130","ISCO-88_Ganzeboom","6130",1,
"ISCO-88_ILO","614","ISCO-88_Ganzeboom","6140",1,
"ISCO-88_ILO","6141","ISCO-88_Ganzeboom","6141",1,
"ISCO-88_ILO","6142","ISCO-88_Ganzeboom","6142",1,
"ISCO-88_ILO","615","ISCO-88_Ganzeboom","6150",1,
"ISCO-88_ILO","6151","ISCO-88_Ganzeboom","6151",1,
"ISCO-88_ILO","6152","ISCO-88_Ganzeboom","6152",1,
"ISCO-88_ILO","6153","ISCO-88_Ganzeboom","6153",1,
"ISCO-88_ILO","6154","ISCO-88_Ganzeboom","6154",1,
"ISCO-88_ILO","62","ISCO-88_Ganzeboom","6200",1,
"ISCO-88_ILO","621","ISCO-88_Ganzeboom","6210",1,
"ISCO-88_ILO","6210","ISCO-88_Ganzeboom","6210",1,
"ISCO-88_ILO","7","ISCO-88_Ganzeboom","7000",1,
"ISCO-88_ILO","71","ISCO-88_Ganzeboom","7100",1,
"ISCO-88_ILO","711","ISCO-88_Ganzeboom","7110",1,
"ISCO-88_ILO","7111","ISCO-88_Ganzeboom","7111",1,
"ISCO-88_ILO","7112","ISCO-88_Ganzeboom","7112",1,
"ISCO-88_ILO","7113","ISCO-88_Ganzeboom","7113",1,
"ISCO-88_ILO","712","ISCO-88_Ganzeboom","7120",1,
"ISCO-88_ILO","7121","ISCO-88_Ganzeboom","7121",1,
"ISCO-88_ILO","7122","ISCO-88_Ganzeboom","7122",1,
"ISCO-88_ILO","7123","ISCO-88_Ganzeboom","7123",1,
"ISCO-88_ILO","7124","ISCO-88_Ganzeboom","7124",1,
"ISCO-88_ILO","7129","ISCO-88_Ganzeboom","7129",1,
"ISCO-88_ILO","713","ISCO-88_Ganzeboom","7130",1,
"ISCO-88_ILO","7131","ISCO-88_Ganzeboom","7131",1,
"ISCO-88_ILO","7132","ISCO-88_Ganzeboom","7132",1,
"ISCO-88_ILO","7133","ISCO-88_Ganzeboom","7133",1,
"ISCO-88_ILO","7134","ISCO-88_Ganzeboom","7134",1,
"ISCO-88_ILO","7135","ISCO-88_Ganzeboom","7135",1,
"ISCO-88_ILO","7136","ISCO-88_Ganzeboom","7136",1,
"ISCO-88_ILO","7137","ISCO-88_Ganzeboom","7137",1,
"ISCO-88_ILO","714","ISCO-88_Ganzeboom","7140",1,
"ISCO-88_ILO","7141","ISCO-88_Ganzeboom","7141",1,
"ISCO-88_ILO","7142","ISCO-88_Ganzeboom","7142",1,
"ISCO-88_ILO","7143","ISCO-88_Ganzeboom","7143",1,
"ISCO-88_ILO","72","ISCO-88_Ganzeboom","7200",1,
"ISCO-88_ILO","721","ISCO-88_Ganzeboom","7210",1,
"ISCO-88_ILO","7211","ISCO-88_Ganzeboom","7211",1,
"ISCO-88_ILO","7212","ISCO-88_Ganzeboom","7212",1,
"ISCO-88_ILO","7213","ISCO-88_Ganzeboom","7213",1,
"ISCO-88_ILO","7214","ISCO-88_Ganzeboom","7214",1,
"ISCO-88_ILO","7215","ISCO-88_Ganzeboom","7215",1,
"ISCO-88_ILO","7216","ISCO-88_Ganzeboom","7216",1,
"ISCO-88_ILO","722","ISCO-88_Ganzeboom","7220",1,
"ISCO-88_ILO","7221","ISCO-88_Ganzeboom","7221",1,
"ISCO-88_ILO","7222","ISCO-88_Ganzeboom","7222",1,
"ISCO-88_ILO","7223","ISCO-88_Ganzeboom","7223",1,
"ISCO-88_ILO","7224","ISCO-88_Ganzeboom","7224",1,
"ISCO-88_ILO","723","ISCO-88_Ganzeboom","7230",1,
"ISCO-88_ILO","7231","ISCO-88_Ganzeboom","7231",1,
"ISCO-88_ILO","7232","ISCO-88_Ganzeboom","7232",1,
"ISCO-88_ILO","7233","ISCO-88_Ganzeboom","7233",1,
"ISCO-88_ILO","724","ISCO-88_Ganzeboom","7240",1,
"ISCO-88_ILO","7241","ISCO-88_Ganzeboom","7241",1,
"ISCO-88_ILO","7242","ISCO-88_Ganzeboom","7242",1,
"ISCO-88_ILO","7243","ISCO-88_Ganzeboom","7243",1,
"ISCO-88_ILO","7244","ISCO-88_Ganzeboom","7244",1,
"ISCO-88_ILO","7245","ISCO-88_Ganzeboom","7245",1,
"ISCO-88_ILO","73","ISCO-88_Ganzeboom","7300",1,
"ISCO-88_ILO","731","ISCO-88_Ganzeboom","7310",1,
"ISCO-88_ILO","7311","ISCO-88_Ganzeboom","7311",1,
"ISCO-88_ILO","7312","ISCO-88_Ganzeboom","7312",1,
"ISCO-88_ILO","7313","ISCO-88_Ganzeboom","7313",1,
"ISCO-88_ILO","732","ISCO-88_Ganzeboom","7320",1,
"ISCO-88_ILO","7321","ISCO-88_Ganzeboom","7321",1,
"ISCO-88_ILO","7322","ISCO-88_Ganzeboom","7322",1,
"ISCO-88_ILO","7323","ISCO-88_Ganzeboom","7323",1,
"ISCO-88_ILO","7324","ISCO-88_Ganzeboom","7324",1,
"ISCO-88_ILO","733","ISCO-88_Ganzeboom","7330",1,
"ISCO-88_ILO","7331","ISCO-88_Ganzeboom","7331",1,
"ISCO-88_ILO","7332","ISCO-88_Ganzeboom","7332",1,
"ISCO-88_ILO","734","ISCO-88_Ganzeboom","7340",1,
"ISCO-88_ILO","7341","ISCO-88_Ganzeboom","7341",1,
"ISCO-88_ILO","7342","ISCO-88_Ganzeboom","7342",1,
"ISCO-88_ILO","7343","ISCO-88_Ganzeboom","7343",1,
"ISCO-88_ILO","7344","ISCO-88_Ganzeboom","7344",1,
"ISCO-88_ILO","7345","ISCO-88_Ganzeboom","7345",1,
"ISCO-88_ILO","7346","ISCO-88_Ganzeboom","7346",1,
"ISCO-88_ILO","74","ISCO-88_Ganzeboom","7400",1,
"ISCO-88_ILO","741","ISCO-88_Ganzeboom","7410",1,
"ISCO-88_ILO","7411","ISCO-88_Ganzeboom","7411",1,
"ISCO-88_ILO","7412","ISCO-88_Ganzeboom","7412",1,
"ISCO-88_ILO","7413","ISCO-88_Ganzeboom","7413",1,
