sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"ISCO-88_Ganzeboom","3122","MPS88","88.9",1,""
"ISCO-88_Ganzeboom","3123","MPS88","106",1,""
"ISCO-88_Ganzeboom","3131","MPS88","93.6",1,""
"ISCO-88_Ganzeboom","3132","MPS88","93.6",1,""
"ISCO-88_Ganzeboom","3133","MPS88","93.6",1,""
"ISCO-88_Ganzeboom","3139","MPS88","93.6",1,""
"ISCO-88_Ganzeboom","3141","MPS88","127.8",1,""
"ISCO-88_Ganzeboom","3142","MPS88","127.8",1,""
"ISCO-88_Ganzeboom","3143","MPS88","127.8",1,""
"ISCO-88_Ganzeboom","3144","MPS88","127.8",1,""
"ISCO-88_Ganzeboom","3145","MPS88","127.8",1,""
"ISCO-88_Ganzeboom","3151","MPS88","67.6",1,""
"ISCO-88_Ganzeboom","3152","MPS88","66",1,""
"ISCO-88_Ganzeboom","3211","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3212","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3213","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3221","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3222","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3223","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3224","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3225","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3226","MPS88","87.8",1,""
"ISCO-88_Ganzeboom","3227","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3228","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3229","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3231","MPS88","70.9",1,""
"ISCO-88_Ganzeboom","3232","MPS88","70.2",1,""
"ISCO-88_Ganzeboom","3241","MPS88","77",1,""
"ISCO-88_Ganzeboom","3242","MPS88","77",1,""
"ISCO-88_Ganzeboom","3310","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3320","MPS88","67.8",1,""
"ISCO-88_Ganzeboom","3330","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3340","MPS88","87.3",1,""
"ISCO-88_Ganzeboom","3411","MPS88","88.6",1,""
"ISCO-88_Ganzeboom","3412","MPS88","95.4",1,""
"ISCO-88_Ganzeboom","3413","MPS88","100.3",1,""
"ISCO-88_Ganzeboom","3414","MPS88","88.6",1,""
"ISCO-88_Ganzeboom","3415","MPS88","90.5",1,""
"ISCO-88_Ganzeboom","3416","MPS88","76.9",1,""
"ISCO-88_Ganzeboom","3417","MPS88","88.6",1,""
"ISCO-88_Ganzeboom","3419","MPS88","78.6",1,""
"ISCO-88_Ganzeboom","3421","MPS88","93.9",1,""
"ISCO-88_Ganzeboom","3422","MPS88","93.9",1,""
"ISCO-88_Ganzeboom","3423","MPS88","93.9",1,""
"ISCO-88_Ganzeboom","3429","MPS88","93.9",1,""
"ISCO-88_Ganzeboom","3431","MPS88","73.2",1,""
"ISCO-88_Ganzeboom","3432","MPS88","87.6",1,""
"ISCO-88_Ganzeboom","3433","MPS88","90.2",1,""
"ISCO-88_Ganzeboom","3434","MPS88","82.9",1,""
"ISCO-88_Ganzeboom","3439","MPS88","69.9",1,""
"ISCO-88_Ganzeboom","3441","MPS88","89.8",1,""
"ISCO-88_Ganzeboom","3442","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3443","MPS88","79.7",1,""
"ISCO-88_Ganzeboom","3444","MPS88","89.8",1,""
"ISCO-88_Ganzeboom","3449","MPS88","88.9",1,""
"ISCO-88_Ganzeboom","3450","MPS88","107.4",1,""
"ISCO-88_Ganzeboom","3460","MPS88","88.2",1,""
"ISCO-88_Ganzeboom","3471","MPS88","91.9",1,""
"ISCO-88_Ganzeboom","3472","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3473","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3474","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3475","MPS88","86.1",1,""
"ISCO-88_Ganzeboom","3480","MPS88","88.2",1,""
"ISCO-88_Ganzeboom","4111","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4112","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4113","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4114","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4115","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4121","MPS88","93.6",1,""
"ISCO-88_Ganzeboom","4122","MPS88","92.1",1,""
"ISCO-88_Ganzeboom","4131","MPS88","46.7",1,""
"ISCO-88_Ganzeboom","4132","MPS88","80.1",1,""
"ISCO-88_Ganzeboom","4133","MPS88","76.6",1,""
"ISCO-88_Ganzeboom","4141","MPS88","47.9",1,""
"ISCO-88_Ganzeboom","4142","MPS88","45.1",1,""
"ISCO-88_Ganzeboom","4143","MPS88","47.9",1,""
"ISCO-88_Ganzeboom","4144","MPS88","47.9",1,""
"ISCO-88_Ganzeboom","4190","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","4211","MPS88","67.4",1,""
"ISCO-88_Ganzeboom","4212","MPS88","67.1",1,""
"ISCO-88_Ganzeboom","4213","MPS88","67.4",1,""
"ISCO-88_Ganzeboom","4214","MPS88","67.4",1,""
"ISCO-88_Ganzeboom","4215","MPS88","67.4",1,""
"ISCO-88_Ganzeboom","4221","MPS88","60.2",1,""
"ISCO-88_Ganzeboom","4222","MPS88","60.2",1,""
"ISCO-88_Ganzeboom","4223","MPS88","60.2",1,""
"ISCO-88_Ganzeboom","5111","MPS88","57.3",1,""
"ISCO-88_Ganzeboom","5112","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","5113","MPS88","57.3",1,""
"ISCO-88_Ganzeboom","5121","MPS88","55.4",1,""
"ISCO-88_Ganzeboom","5122","MPS88","49.8",1,""
"ISCO-88_Ganzeboom","5123","MPS88","55.4",1,""
"ISCO-88_Ganzeboom","5131","MPS88","56.9",1,""
"ISCO-88_Ganzeboom","5132","MPS88","57.3",1,""
"ISCO-88_Ganzeboom","5133","MPS88","56.9",1,""
"ISCO-88_Ganzeboom","5139","MPS88","56.9",1,""
"ISCO-88_Ganzeboom","5141","MPS88","77.9",1,""
"ISCO-88_Ganzeboom","5142","MPS88","75.7",1,""
"ISCO-88_Ganzeboom","5143","MPS88","75.7",1,""
"ISCO-88_Ganzeboom","5149","MPS88","75.7",1,""
"ISCO-88_Ganzeboom","5151","MPS88","68.3",1,""
"ISCO-88_Ganzeboom","5152","MPS88","68.3",1,""
"ISCO-88_Ganzeboom","5161","MPS88","73.1",1,""
"ISCO-88_Ganzeboom","5162","MPS88","80",1,""
"ISCO-88_Ganzeboom","5163","MPS88","70.1",1,""
"ISCO-88_Ganzeboom","5169","MPS88","56.1",1,""
"ISCO-88_Ganzeboom","5210","MPS88","53.8",1,""
"ISCO-88_Ganzeboom","5220","MPS88","53.8",1,""
"ISCO-88_Ganzeboom","5230","MPS88","53.8",1,""
"ISCO-88_Ganzeboom","6111","MPS88","41.9",1,""
"ISCO-88_Ganzeboom","6112","MPS88","36.6",1,""
"ISCO-88_Ganzeboom","6113","MPS88","45.8",1,""
"ISCO-88_Ganzeboom","6114","MPS88","41.9",1,""
"ISCO-88_Ganzeboom","6121","MPS88","38.4",1,""
"ISCO-88_Ganzeboom","6122","MPS88","39.2",1,""
"ISCO-88_Ganzeboom","6123","MPS88","39.2",1,""
"ISCO-88_Ganzeboom","6124","MPS88","39.2",1,""
"ISCO-88_Ganzeboom","6129","MPS88","39.2",1,""
"ISCO-88_Ganzeboom","6130","MPS88","46.3",1,""
"ISCO-88_Ganzeboom","6141","MPS88","60",1,""
"ISCO-88_Ganzeboom","6142","MPS88","60",1,""
"ISCO-88_Ganzeboom","6151","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","6152","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","6153","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","6154","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","6210","MPS88","44",1,""
"ISCO-88_Ganzeboom","7111","MPS88","45.9",1,""
